          72  9.9999998E-03   2.400000       11.00000      -467.481774000000       -467.495877200000     
          73  9.9999998E-03   2.400000       11.50000      -467.481769400000       -467.495845600000     
          74  9.9999998E-03   2.400000       12.00000      -467.481764400000       -467.495825000000     
          75  9.9999998E-03   2.600000       1.200000      -466.330214000000       -466.342088500000     
          76  9.9999998E-03   2.600000       1.400000      -466.700971300000       -466.712853600000     
          77  9.9999998E-03   2.600000       1.600000      -466.762614700000       -466.774595500000     
          78  9.9999998E-03   2.600000       1.800000      -466.565717800000       -466.577883600000     
          79  9.9999998E-03   2.600000       2.000000      -466.004366300000       -466.016741000000     
          80  9.9999998E-03   2.600000       2.200000      -464.461530300000       -464.474513700000     
          81  9.9999998E-03   2.600000       2.400000      -455.000000000000       -455.000000000000     
          82  9.9999998E-03   2.600000       2.600000      -455.000000000000       -455.000000000000     
          83  9.9999998E-03   2.600000       2.800000      -455.000000000000       -455.000000000000     
          84  9.9999998E-03   2.600000       3.000000      -455.000000000000       -455.000000000000     
          85  9.9999998E-03   2.600000       3.200000      -466.117228100000       -466.130083500000     
          86  9.9999998E-03   2.600000       3.400000      -466.726407800000       -466.739547200000     
          87  9.9999998E-03   2.600000       3.600000      -467.034684500000       -467.049153000000     
          88  9.9999998E-03   2.600000       3.800000      -467.222178700000       -467.236574900000     
          89  9.9999998E-03   2.600000       4.000000      -467.344956500000       -467.359347900000     
          90  9.9999998E-03   2.600000       4.200000      -467.427745500000       -467.442176200000     
          91  9.9999998E-03   2.600000       4.400000      -467.484149600000       -467.500060100000     
          92  9.9999998E-03   2.600000       4.600000      -467.522548600000       -467.538725600000     
          93  9.9999998E-03   2.600000       4.800000      -467.549330800000       -467.563938600000     
          94  9.9999998E-03   2.600000       5.000000      -467.567584100000       -467.582228300000     
          95  9.9999998E-03   2.600000       5.200000      -467.579133600000       -467.596128600000     
          96  9.9999998E-03   2.600000       5.400000      -467.588660500000       -467.603334600000     
          97  9.9999998E-03   2.600000       5.600000      -467.594432500000       -467.609109000000     
          98  9.9999998E-03   2.600000       5.800000      -467.598274400000       -467.612950100000     
          99  9.9999998E-03   2.600000       6.000000      -467.600782700000       -467.615456400000     
         100  9.9999998E-03   2.600000       6.500000      -467.603679900000       -467.618346900000     
         101  9.9999998E-03   2.600000       7.000000      -467.604343300000       -467.618999900000     
         102  9.9999998E-03   2.600000       7.500000      -467.604296700000       -467.618935500000     
         103  9.9999998E-03   2.600000       8.000000      -467.604100000000       -467.618711900000     
         104  9.9999998E-03   2.600000       8.500000      -467.603925800000       -467.618500400000     
         105  9.9999998E-03   2.600000       9.000000      -467.603809900000       -467.618336900000     
         106  9.9999998E-03   2.600000       9.500000      -467.603745700000       -467.618216500000     
         107  9.9999998E-03   2.600000       10.00000      -467.603715900000       -467.618127200000     
         108  9.9999998E-03   2.600000       10.50000      -467.603704500000       -467.618059300000     
         109  9.9999998E-03   2.600000       11.00000      -467.603700600000       -467.618007600000     
         110  9.9999998E-03   2.600000       11.50000      -467.603698000000       -467.617969900000     
         111  9.9999998E-03   2.600000       12.00000      -467.603694400000       -467.617944400000     
         112  9.9999998E-03   2.800000       1.200000      -466.473364800000       -466.485083800000     
         113  9.9999998E-03   2.800000       1.400000      -466.895925000000       -466.907633400000     
         114  9.9999998E-03   2.800000       1.600000      -467.037539300000       -467.049326100000     
         115  9.9999998E-03   2.800000       1.800000      -466.976312800000       -466.988263000000     
         116  9.9999998E-03   2.800000       2.000000      -466.716549800000       -466.728721900000     
         117  9.9999998E-03   2.800000       2.200000      -466.123589300000       -466.135978400000     
         118  9.9999998E-03   2.800000       2.400000      -464.561319200000       -464.574350900000     
         119  9.9999998E-03   2.800000       2.600000      -455.000000000000       -455.000000000000     
         120  9.9999998E-03   2.800000       2.800000      -455.000000000000       -455.000000000000     
         121  9.9999998E-03   2.800000       3.000000      -455.000000000000       -455.000000000000     
         122  9.9999998E-03   2.800000       3.200000      -464.604005600000       -464.617158900000     
         123  9.9999998E-03   2.800000       3.400000      -466.177711400000       -466.190532100000     
         124  9.9999998E-03   2.800000       3.600000      -466.786637800000       -466.801321000000     
         125  9.9999998E-03   2.800000       3.800000      -467.099391600000       -467.114029800000     
         126  9.9999998E-03   2.800000       4.000000      -467.289964300000       -467.304580900000     
         127  9.9999998E-03   2.800000       4.200000      -467.415465900000       -467.430074900000     
         128  9.9999998E-03   2.800000       4.400000      -467.500573400000       -467.515219800000     
         129  9.9999998E-03   2.800000       4.600000      -467.558921400000       -467.573617100000     
         130  9.9999998E-03   2.800000       4.800000      -467.599120600000       -467.613862200000     
         131  9.9999998E-03   2.800000       5.000000      -467.626879500000       -467.641655000000     
         132  9.9999998E-03   2.800000       5.200000      -467.646048300000       -467.660843900000     
         133  9.9999998E-03   2.800000       5.400000      -467.659244600000       -467.674049300000     
         134  9.9999998E-03   2.800000       5.600000      -467.668271600000       -467.683078800000     
         135  9.9999998E-03   2.800000       5.800000      -467.674386700000       -467.689193300000     
         136  9.9999998E-03   2.800000       6.000000      -467.678473200000       -467.693278100000     
         137  9.9999998E-03   2.800000       6.500000      -467.683468700000       -467.698269500000     
         138  9.9999998E-03   2.800000       7.000000      -467.684889500000       -467.699684300000     
         139  9.9999998E-03   2.800000       7.500000      -467.685069300000       -467.699851800000     
         140  9.9999998E-03   2.800000       8.000000      -467.684908400000       -467.699670400000     
         141  9.9999998E-03   2.800000       8.500000      -467.684713400000       -467.699445800000     
         142  9.9999998E-03   2.800000       9.000000      -467.684566500000       -467.699259300000     
         143  9.9999998E-03   2.800000       9.500000      -467.684476100000       -467.699120000000     
         144  9.9999998E-03   2.800000       10.00000      -467.684428300000       -467.699017700000     
         145  9.9999998E-03   2.800000       10.50000      -467.684406500000       -467.698941000000     
         146  9.9999998E-03   2.800000       11.00000      -467.684397500000       -467.698882600000     
         147  9.9999998E-03   2.800000       11.50000      -467.684393200000       -467.698838700000     
         148  9.9999998E-03   2.800000       12.00000      -467.684389400000       -467.698807600000     
         149  9.9999998E-03   3.000000       1.200000      -466.560786000000       -466.572394800000     
         150  9.9999998E-03   3.000000       1.400000      -467.015878000000       -467.027458500000     
         151  9.9999998E-03   3.000000       1.600000      -467.206856200000       -467.218497300000     
         152  9.9999998E-03   3.000000       1.800000      -467.221100700000       -467.232886600000     
         153  9.9999998E-03   3.000000       2.000000      -467.092240800000       -467.104239100000     
         154  9.9999998E-03   3.000000       2.200000      -466.799051100000       -466.811292300000     
         155  9.9999998E-03   3.000000       2.400000      -466.190090300000       -466.202544500000     
         156  9.9999998E-03   3.000000       2.600000      -464.618272500000       -464.630883700000     
         157  9.9999998E-03   3.000000       2.800000      -455.000000000000       -455.000000000000     
         158  9.9999998E-03   3.000000       3.000000      -455.000000000000       -455.000000000000     
         159  9.9999998E-03   3.000000       3.200000      -455.000000000000       -455.000000000000     
         160  9.9999998E-03   3.000000       3.400000      -464.637065000000       -464.650286400000     
         161  9.9999998E-03   3.000000       3.600000      -466.211294700000       -466.224124100000     
         162  9.9999998E-03   3.000000       3.800000      -466.824266300000       -466.837222500000     
         163  9.9999998E-03   3.000000       4.000000      -467.138525800000       -467.153295300000     
         164  9.9999998E-03   3.000000       4.200000      -467.332049300000       -467.346794000000     
         165  9.9999998E-03   3.000000       4.400000      -467.460011200000       -467.474763600000     
         166  9.9999998E-03   3.000000       4.600000      -467.547091800000       -467.561857600000     
         167  9.9999998E-03   3.000000       4.800000      -467.607019000000       -467.621786700000     
         168  9.9999998E-03   3.000000       5.000000      -467.648449100000       -467.663205800000     
         169  9.9999998E-03   3.000000       5.200000      -467.677131700000       -467.691870500000     
         170  9.9999998E-03   3.000000       5.400000      -467.695781600000       -467.713193300000     
         171  9.9999998E-03   3.000000       5.600000      -467.710647300000       -467.725347600000     
         172  9.9999998E-03   3.000000       5.800000      -467.720010000000       -467.734695000000     
         173  9.9999998E-03   3.000000       6.000000      -467.726359900000       -467.741032900000     
         174  9.9999998E-03   3.000000       6.500000      -467.734403600000       -467.749057800000     
         175  9.9999998E-03   3.000000       7.000000      -467.736962800000       -467.751605000000     
         176  9.9999998E-03   3.000000       7.500000      -467.737509500000       -467.752137300000     
         177  9.9999998E-03   3.000000       8.000000      -467.737426700000       -467.752034700000     
         178  9.9999998E-03   3.000000       8.500000      -467.737216900000       -467.751798800000     
         179  9.9999998E-03   3.000000       9.000000      -467.737035100000       -467.751583600000     
         180  9.9999998E-03   3.000000       9.500000      -467.736913000000       -467.751420400000     
         181  9.9999998E-03   3.000000       10.00000      -467.736843600000       -467.751302800000     
         182  9.9999998E-03   3.000000       10.50000      -467.736812300000       -467.751218100000     
         183  9.9999998E-03   3.000000       11.00000      -467.736805900000       -467.751156300000     
         184  9.9999998E-03   3.000000       11.50000      -467.736814400000       -467.751111000000     
         185  9.9999998E-03   3.000000       12.00000      -467.736826600000       -467.751078900000     
         186  9.9999998E-03   3.200000       1.200000      -466.614241200000       -466.625775400000     
         187  9.9999998E-03   3.200000       1.400000      -467.090007100000       -467.101499000000     
         188  9.9999998E-03   3.200000       1.600000      -467.312429300000       -467.323967100000     
         189  9.9999998E-03   3.200000       1.800000      -467.373385100000       -467.385049500000     
         190  9.9999998E-03   3.200000       2.000000      -467.316135500000       -467.327997400000     
         191  9.9999998E-03   3.200000       2.200000      -467.150109900000       -467.162218400000     
         192  9.9999998E-03   3.200000       2.400000      -466.839709900000       -466.852068200000     
         193  9.9999998E-03   3.200000       2.600000      -466.223374700000       -466.235931400000     
         194  9.9999998E-03   3.200000       2.800000      -464.646721500000       -464.659427800000     
         195  9.9999998E-03   3.200000       3.000000      -455.000000000000       -455.000000000000     
         196  9.9999998E-03   3.200000       3.200000      -455.000000000000       -455.000000000000     
         197  9.9999998E-03   3.200000       3.400000      -455.000000000000       -455.000000000000     
         198  9.9999998E-03   3.200000       3.600000      -464.652539300000       -464.665384400000     
         199  9.9999998E-03   3.200000       3.800000      -466.227295100000       -466.240165700000     
         200  9.9999998E-03   3.200000       4.000000      -466.841226200000       -466.856172400000     
         201  9.9999998E-03   3.200000       4.200000      -467.160338900000       -467.175245300000     
         202  9.9999998E-03   3.200000       4.400000      -467.356474500000       -467.371356900000     
         203  9.9999998E-03   3.200000       4.600000      -467.486397000000       -467.501282900000     
         204  9.9999998E-03   3.200000       4.800000      -467.574930800000       -467.589825100000     
         205  9.9999998E-03   3.200000       5.000000      -467.635942200000       -467.650836300000     
         206  9.9999998E-03   3.200000       5.200000      -467.678181600000       -467.693066100000     
         207  9.9999998E-03   3.200000       5.400000      -467.707461400000       -467.722331500000     
         208  9.9999998E-03   3.200000       5.600000      -467.727736900000       -467.742591700000     
         209  9.9999998E-03   3.200000       5.800000      -467.741725700000       -467.756566800000     
         210  9.9999998E-03   3.200000       6.000000      -467.751314400000       -467.766144300000     
         211  9.9999998E-03   3.200000       6.500000      -467.763776600000       -467.778589600000     
         212  9.9999998E-03   3.200000       7.000000      -467.768046900000       -467.782851800000     
         213  9.9999998E-03   3.200000       7.500000      -467.769187900000       -467.783984100000     
         214  9.9999998E-03   3.200000       8.000000      -467.769264200000       -467.784046300000     
         215  9.9999998E-03   3.200000       8.500000      -467.769062600000       -467.783823800000     
         216  9.9999998E-03   3.200000       9.000000      -467.768849200000       -467.783582100000     
         217  9.9999998E-03   3.200000       9.500000      -467.768692100000       -467.783389000000     
         218  9.9999998E-03   3.200000       10.00000      -467.768593300000       -467.783246900000     
         219  9.9999998E-03   3.200000       10.50000      -467.768539400000       -467.783143800000     
         220  9.9999998E-03   3.200000       11.00000      -467.768516200000       -467.783068400000     
         221  9.9999998E-03   3.200000       11.50000      -467.768512400000       -467.783012500000     
         222  9.9999998E-03   3.200000       12.00000      -467.768519300000       -467.782971000000     
         223  9.9999998E-03   3.400000       1.200000      -466.647133200000       -466.658618700000     
         224  9.9999998E-03   3.400000       1.400000      -467.136052700000       -467.147486900000     
         225  9.9999998E-03   3.400000       1.600000      -467.378802900000       -467.390271700000     
         226  9.9999998E-03   3.400000       1.800000      -467.469888800000       -467.481470500000     
         227  9.9999998E-03   3.400000       2.000000      -467.456992100000       -467.468754900000     
         228  9.9999998E-03   3.400000       2.200000      -467.359469600000       -467.371469100000     
         229  9.9999998E-03   3.400000       2.400000      -467.173371200000       -467.185638900000     
         230  9.9999998E-03   3.400000       2.600000      -466.854780600000       -466.867293400000     
         231  9.9999998E-03   3.400000       2.800000      -466.235843300000       -466.248531700000     
         232  9.9999998E-03   3.400000       3.000000      -464.657454100000       -464.670281300000     
         233  9.9999998E-03   3.400000       3.200000      -455.000000000000       -455.000000000000     
         234  9.9999998E-03   3.400000       3.400000      -455.000000000000       -455.000000000000     
         235  9.9999998E-03   3.400000       3.600000      -455.000000000000       -455.000000000000     
         236  9.9999998E-03   3.400000       3.800000      -464.655729200000       -464.668677800000     
         237  9.9999998E-03   3.400000       4.000000      -466.231922900000       -466.244859500000     
         238  9.9999998E-03   3.400000       4.200000      -466.848596500000       -466.863680700000     
         239  9.9999998E-03   3.400000       4.400000      -467.170592100000       -467.185644400000     
         240  9.9999998E-03   3.400000       4.600000      -467.368980400000       -467.384010200000     
         241  9.9999998E-03   3.400000       4.800000      -467.500524200000       -467.515555600000     
         242  9.9999998E-03   3.400000       5.000000      -467.590228400000       -467.605265500000     
         243  9.9999998E-03   3.400000       5.200000      -467.652094300000       -467.667130200000     
         244  9.9999998E-03   3.400000       5.400000      -467.694961300000       -467.709988900000     
         245  9.9999998E-03   3.400000       5.600000      -467.724699000000       -467.739715000000     
         246  9.9999998E-03   3.400000       5.800000      -467.745306200000       -467.760310500000     
         247  9.9999998E-03   3.400000       6.000000      -467.759534300000       -467.774528400000     
         248  9.9999998E-03   3.400000       6.500000      -467.778372800000       -467.793350700000     
         249  9.9999998E-03   3.400000       7.000000      -467.785174900000       -467.800146500000     
         250  9.9999998E-03   3.400000       7.500000      -467.787241900000       -467.802209600000     
         251  9.9999998E-03   3.400000       8.000000      -467.787601100000       -467.802560200000     
         252  9.9999998E-03   3.400000       8.500000      -467.787445500000       -467.802388600000     
         253  9.9999998E-03   3.400000       9.000000      -467.787207000000       -467.802126500000     
         254  9.9999998E-03   3.400000       9.500000      -467.787012900000       -467.801900900000     
         255  9.9999998E-03   3.400000       10.00000      -467.786882000000       -467.801730800000     
         256  9.9999998E-03   3.400000       10.50000      -467.786803300000       -467.801606500000     
         257  9.9999998E-03   3.400000       11.00000      -467.786761900000       -467.801515700000     
         258  9.9999998E-03   3.400000       11.50000      -467.786745000000       -467.801448800000     
         259  9.9999998E-03   3.400000       12.00000      -467.786743000000       -467.801398600000     
         260  9.9999998E-03   3.600000       1.200000      -466.667648600000       -466.679102500000     
         261  9.9999998E-03   3.600000       1.400000      -467.164951200000       -467.176350200000     
         262  9.9999998E-03   3.600000       1.600000      -467.420887100000       -467.432315400000     
         263  9.9999998E-03   3.600000       1.800000      -467.531732600000       -467.543265300000     
         264  9.9999998E-03   3.600000       2.000000      -467.547759200000       -467.559460500000     
         265  9.9999998E-03   3.600000       2.200000      -467.492665400000       -467.504586600000     
         266  9.9999998E-03   3.600000       2.400000      -467.372633300000       -467.384816700000     
         267  9.9999998E-03   3.600000       2.600000      -467.176142800000       -467.188606600000     
         268  9.9999998E-03   3.600000       2.800000      -466.854359800000       -466.867056600000     
         269  9.9999998E-03   3.600000       3.000000      -466.235413100000       -466.248257400000     
         270  9.9999998E-03   3.600000       3.200000      -464.657077100000       -464.670048000000     
         271  9.9999998E-03   3.600000       3.400000      -455.000000000000       -455.000000000000     
         272  9.9999998E-03   3.600000       3.600000      -455.000000000000       -455.000000000000     
         273  9.9999998E-03   3.600000       3.800000      -455.000000000000       -455.000000000000     
         274  9.9999998E-03   3.600000       4.000000      -464.651586200000       -464.664656200000     
         275  9.9999998E-03   3.600000       4.200000      -466.229299600000       -466.242321800000     
         276  9.9999998E-03   3.600000       4.400000      -466.848638800000       -466.863863200000     
         277  9.9999998E-03   3.600000       4.600000      -467.173222200000       -467.188426000000     
         278  9.9999998E-03   3.600000       4.800000      -467.373539300000       -467.388725500000     
         279  9.9999998E-03   3.600000       5.000000      -467.506430600000       -467.521617900000     
         280  9.9999998E-03   3.600000       5.200000      -467.597090500000       -467.612281700000     
         281  9.9999998E-03   3.600000       5.400000      -467.659646300000       -467.674835700000     
         282  9.9999998E-03   3.600000       5.600000      -467.703014900000       -467.718197200000     
         283  9.9999998E-03   3.600000       5.800000      -467.733115800000       -467.748288800000     
         284  9.9999998E-03   3.600000       6.000000      -467.753984700000       -467.769149000000     
         285  9.9999998E-03   3.600000       6.500000      -467.781982300000       -467.797130900000     
         286  9.9999998E-03   3.600000       7.000000      -467.792486800000       -467.807628900000     
         287  9.9999998E-03   3.600000       7.500000      -467.795963600000       -467.811104800000     
         288  9.9999998E-03   3.600000       8.000000      -467.793200600000       -467.813120500000     
         289  9.9999998E-03   3.600000       8.500000      -467.796749400000       -467.811876600000     
         290  9.9999998E-03   3.600000       9.000000      -467.796501400000       -467.811609300000     
         291  9.9999998E-03   3.600000       9.500000      -467.796269900000       -467.811350200000     
         292  9.9999998E-03   3.600000       10.00000      -467.796103300000       -467.811148100000     
         293  9.9999998E-03   3.600000       10.50000      -467.795996600000       -467.810998800000     
         294  9.9999998E-03   3.600000       11.00000      -467.795934800000       -467.810889700000     
         295  9.9999998E-03   3.600000       11.50000      -467.795903400000       -467.810809800000     
         296  9.9999998E-03   3.600000       12.00000      -467.795891100000       -467.810750500000     
         297  9.9999998E-03   3.800000       1.200000      -466.680755900000       -466.692188700000     
         298  9.9999998E-03   3.800000       1.400000      -467.183422400000       -467.194801000000     
         299  9.9999998E-03   3.800000       1.600000      -467.447921800000       -467.459330200000     
         300  9.9999998E-03   3.800000       1.800000      -467.571842700000       -467.584248200000     
         301  9.9999998E-03   3.800000       2.000000      -467.607058000000       -467.618733900000     
         302  9.9999998E-03   3.800000       2.200000      -467.579893200000       -467.591775800000     
         303  9.9999998E-03   3.800000       2.400000      -467.500783000000       -467.512905800000     
         304  9.9999998E-03   3.800000       2.600000      -467.368466100000       -467.380861900000     
         305  9.9999998E-03   3.800000       2.800000      -467.167062400000       -467.179746100000     
         306  9.9999998E-03   3.800000       3.000000      -466.844777400000       -466.857681100000     
         307  9.9999998E-03   3.800000       3.200000      -466.227165100000       -466.240186500000     
         308  9.9999998E-03   3.800000       3.400000      -464.649879100000       -464.663012300000     
         309  9.9999998E-03   3.800000       3.600000      -455.000000000000       -455.000000000000     
         310  9.9999998E-03   3.800000       3.800000      -455.000000000000       -455.000000000000     
         311  9.9999998E-03   3.800000       4.000000      -455.000000000000       -455.000000000000     
         312  9.9999998E-03   3.800000       4.200000      -464.642945200000       -464.656150900000     
         313  9.9999998E-03   3.800000       4.400000      -466.222156200000       -466.235279700000     
         314  9.9999998E-03   3.800000       4.600000      -466.844019400000       -466.859382500000     
         315  9.9999998E-03   3.800000       4.800000      -467.170898800000       -467.186259400000     
         316  9.9999998E-03   3.800000       5.000000      -467.372869000000       -467.388220500000     
         317  9.9999998E-03   3.800000       5.200000      -467.506891900000       -467.522243600000     
         318  9.9999998E-03   3.800000       5.400000      -467.598344000000       -467.613698600000     
         319  9.9999998E-03   3.800000       5.600000      -467.661468000000       -467.676820400000     
         320  9.9999998E-03   3.800000       5.800000      -467.705247500000       -467.720593900000     
         321  9.9999998E-03   3.800000       6.000000      -467.735644000000       -467.750983500000     
         322  9.9999998E-03   3.800000       6.500000      -467.776761600000       -467.792086200000     
         323  9.9999998E-03   3.800000       7.000000      -467.792629700000       -467.807945300000     
         324  9.9999998E-03   3.800000       7.500000      -467.798214400000       -467.813530300000     
         325  9.9999998E-03   3.800000       8.000000      -467.799794600000       -467.815112100000     
         326  9.9999998E-03   3.800000       8.500000      -467.799964300000       -467.815276600000     
         327  9.9999998E-03   3.800000       9.000000      -467.799737400000       -467.815035100000     
         328  9.9999998E-03   3.800000       9.500000      -467.799472300000       -467.814746300000     
         329  9.9999998E-03   3.800000       10.00000      -467.799266500000       -467.814508100000     
         330  9.9999998E-03   3.800000       10.50000      -467.799127900000       -467.814329300000     
         331  9.9999998E-03   3.800000       11.00000      -467.799042200000       -467.814198200000     
         332  9.9999998E-03   3.800000       11.50000      -467.798994000000       -467.814102300000     
         333  9.9999998E-03   3.800000       12.00000      -467.798969900000       -467.814031900000     
         334  9.9999998E-03   4.000000       1.200000      -466.689448800000       -466.700865800000     
         335  9.9999998E-03   4.000000       1.400000      -467.195575300000       -467.206942300000     
         336  9.9999998E-03   4.000000       1.600000      -467.465654300000       -467.477056100000     
         337  9.9999998E-03   4.000000       1.800000      -467.598150900000       -467.609662300000     
         338  9.9999998E-03   4.000000       2.000000      -467.646285300000       -467.657964500000     
         339  9.9999998E-03   4.000000       2.200000      -467.637942600000       -467.649827800000     
         340  9.9999998E-03   4.000000       2.400000      -467.586012600000       -467.598122300000     
         341  9.9999998E-03   4.000000       2.600000      -467.493466800000       -467.505813600000     
         342  9.9999998E-03   4.000000       2.800000      -467.354756600000       -467.367371900000     
         343  9.9999998E-03   4.000000       3.000000      -467.151477800000       -467.164388300000     
         344  9.9999998E-03   4.000000       3.200000      -466.830035300000       -466.843161700000     
         345  9.9999998E-03   4.000000       3.400000      -466.214367900000       -466.227583000000     
         346  9.9999998E-03   4.000000       3.600000      -464.638645200000       -464.651957400000     
         347  9.9999998E-03   4.000000       3.800000      -455.000000000000       -455.000000000000     
         348  9.9999998E-03   4.000000       4.000000      -455.000000000000       -455.000000000000     
         349  9.9999998E-03   4.000000       4.200000      -455.000000000000       -455.000000000000     
         350  9.9999998E-03   4.000000       4.400000      -464.631670000000       -464.645023700000     
         351  9.9999998E-03   4.000000       4.600000      -466.210736600000       -466.226149400000     
         352  9.9999998E-03   4.000000       4.800000      -466.836518700000       -466.852014200000     
         353  9.9999998E-03   4.000000       5.000000      -467.165424500000       -467.180945300000     
         354  9.9999998E-03   4.000000       5.200000      -467.368818200000       -467.384339800000     
         355  9.9999998E-03   4.000000       5.400000      -467.503802100000       -467.519327100000     
         356  9.9999998E-03   4.000000       5.600000      -467.595920700000       -467.611447700000     
         357  9.9999998E-03   4.000000       5.800000      -467.659519700000       -467.675044600000     
         358  9.9999998E-03   4.000000       6.000000      -467.703641700000       -467.719161900000     
